ham,Then ur physics get a
ham,"Hello, my love How goes that day  I wish your well and fine babe and hope that you find some job prospects I miss you, boytoy  a teasing kiss"
ham,I have to take exam with march 3
ham,To day class is there are no class
ham, Are you in the pub
ham,"Derp Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
ham,I liked the new mobile
ham,Are you coming to day for class
ham,I'm at work Please call
ham,Then i buy
ham,That one week leave i put know that time Why
ham,Pls go ahead with watts I just wanted to be sure Do have a great weekend Abiola
ham,Ic There are a lotta childporn cars then
ham,Thanks It was only from tescos but quite nice All gone now Speak soon 
ham,Draw vai dont think so
spam,07732584351  Rodger Burns  MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder Please call now 08000930705 for delivery tomorrow
ham,Lol your right What diet Everyday I cheat anyway I'm meant to be a fatty 
ham,Nicenicehow is it working
ham,Kkits goodwhen are you going
ham,East coast
ham,He neva grumble but i sad lor Hee Buy tmr lor aft lunch But we still meetin 4 lunch tmr a not Neva hear fr them lei u got a lot of work ar
spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs wwwLdewcomsubs16+1win150ppmx3
ham,"Oh I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb Okie lor, u call me when ready"
ham,Happy birthday May all ur dreams come true
ham,Would really appreciate if you call me Just need someone to talk to
ham,U really pig leh sleep so much My dad wake me up at 10 smth 2 eat lunch today
ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school
ham,Ok But they said i've got wisdom teeth hidden inside n mayb need 2 remove
ham,If u laugh really loud If u talk spontaneously If u dont care what others feel U are probably with your dear & best friends GOODEVENING Dear
ham,Hello hun how ru Its here by the way Im good Been on 2 dates with that guy i met in walkabout so far We have to meet up soon Hows everyone else
spam,Urgent Please call 09066612661 from landline £5000 cash or a luxury 4 Canary Islands Holiday await collection T&Cs SAE award 20M12AQ 150ppm 16+ €œ
ham,"All done, all handed in Don't know if mega shop in asda counts as celebration but thats what i'm doing"
ham,Ok lar Joking wif u oni
spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk
ham,Nah im goin 2 the wrks with j wot bout u
ham,"Not really dude, have no friends i'm afraid "
ham,K go and sleep well Take rest
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
ham,Omg how did u know what I ate
ham,"How are you, my Love  Are you with your brother  Time to talk english with him  grins Say  Hey Muhommad, Penny says hello from across the sea"
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose  u lose if u win  u still lose"
ham,I just cooked a rather nice salmon a la you
spam,"URGENT Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03 Our final attempt 2 contact U Call 08714714011"
ham,Mmmm  Not fair  You know my weaknesses  grins pushes you to your knee's exposes my belly and pulls your head to it Don't forget  I know yours too wicked smile
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp 1st wks free question follows, subsequent wks charged@150p/msg2 unsubscribe txt STOP 2 84128,custcare 08712405020"
ham,"Hiya , have u been paying money into my account If so, thanks Got a pleasant surprise when i checked my balance u c, i don't get statements 4 that acc"
ham,I got arrested for possession
ham,Anything lor is she coming
ham,Yes its possible but dint try Pls dont tell to any one k
ham,Congrats kanowhr s the treat maga
spam,"FreeMsg Hey there darling it's been 3 week's now and no word back I'd like some fun you up for it still Tb ok XxX std chgs to send, £150 to rcv"
ham,"Good afternoon sexy buns How goes the job search  I wake and you are my first thought as always, my love I wish your fine and happy and know I adore you"
ham,Wow didn't think it was that common I take it all back ur not a freak Unless u chop it off
ham,Hasn't that been the pattern recently crap weekends
spam,"cmon babe, make me horny, turn me on Txt me your fantasy now babe  Im hot, sticky and need you now All replies cost £150 2 cancel send STOP"
ham,I was gonna ask you lol but i think its at 7
ham,Desires u going to doctor 4 liver And get a bit stylish Get ur hair managed Thats it
ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX PS THIS IS MY DADS FONE, NO CREDIT"
spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr 2 bid again, visit sms ac/smsrewards 2 end bid notifications, reply END OUT"
ham,"Sorry, I can't text & drive coherently, see you in twenty"
ham,Send to someone else 
spam,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty Call now on 0207 153 9153 Offer ends 26th July T&C's apply Optout available"
ham,Can't I feel nauseous I'm so pissed I didn't eat any sweets all week cause today I was planning to pig out I was dieting all week And now I'm not hungry /
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true goodnite & sweet dreams
ham,I'm done C u there
ham,Lol yeah at this point I guess not
spam,Sunshine Quiz Wkly Q Win a top Sony DVD player if u know which country the Algarve is in Txt ansr to 82277 £150 SPTyrone
ham,Lol for real She told my dad I have cancer
spam,"URGENT Your mobile No  WON a £2,000 Bonus Caller Prize on 02/06/03 This is the 2nd attempt to reach YOU Call 09066362220 ASAP BOX97N7QP, 150ppm"
ham,They just talking thats it de They wont any other
ham,Probably a couple hours tops
ham,hi my darlin im on my way to London and we have just been smashed into by another driver and have a big dent im really missing u what have u been up to xxx
ham,Just finished Missing you plenty
ham,Carlos says we can pick up from him later so yeah we're set
ham,"Nice Waitshould you be texting right now I'm not gonna pay your ticket, ya know"
ham,"Well the weather in cali's great But its complexities are great You need a car to move freely, its taxes are outrageous But all in all its a great place The sad part is i missing home"
ham,Eh u send wrongly lar
ham,When u wana see it then
ham,How would my ip address test that considering my computer isn't a minecraft server
ham,Sorry that was my uncle Ill keep in touch
ham,Probably earlier than that if the station's where I think it is
ham,Yesmum lookin strong
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
ham,U horrible gal U knew dat i was going out wif him yest n u still come n ask me
ham,Are you driving or training
ham," we r stayin here an extra week, back next wed How did we do in the rugby this weekend Hi to and and , c u soon "
ham,Jay says that you're a doublefaggot
spam,You have an important customer service announcement from PREMIER Call FREEPHONE 0800 542 0578 now
ham,"By the way, 'rencontre' is to meet again Mountains dont"
ham,We left already we at orchard now
ham,How much it will cost approx  Per month
ham,"Cool, text me when you're parked"
ham,I can send you a pic if you like 
ham,Great Have a safe trip Dont panic surrender all
ham,Enjoy urself tmr
ham,We are okay Going to sleep now Later
ham,I accidentally brought em home in the box
ham,I take it the post has come then You must have 1000s of texts now Happy reading My one from wiv hello caroline at the end is my favourite Bless him
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO SAW SCARY MOVIE YEST ITS QUITE FUNNY WANT 2MRW AFTERNOON AT TOWN OR MALL OR SUMTHINxx
ham,"Dear relieved of westonzoyland, all going to plan this end too"
ham,Esplanade lor Where else
spam,Update_Now  12Mths Half Price Orange line rental 400minsCall MobileUpd8 on 08000839402 or call2optout=J5Q
ham,I cant pick the phone right now Pls send a message
ham,Haven't left yet so probably gonna be here til dinner
ham,The greatest test of courage on earth is to bear defeat without losing heartgn tc
ham,No messageno responcewhat happend
ham,Ok Take ur time n enjoy ur dinner
ham,COME BACK TO TAMPA FFFFUUUUUUU
ham,Aww that's the first time u said u missed me without asking if I missed u first You DO love me 
ham,Can you say what happen
ham,Mom wants to know where you at
ham,Hey r u still online I've finished the formatting
ham,"That's cool he'll be here all night, lemme know when you're around"
ham,"Velly good, yes please"
ham,I have printed it oh So  #  come upstairs
ham,"Awesome, lemme know whenever you're around"
ham,"Hmm, too many of them unfortunately Pics obviously arent hot cakes Its kinda fun tho"
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS
ham,Looks like u wil b getting a headstart im leaving here bout 230ish but if u r desperate for my company I could head in earlierwe were goin to meet in rummer
ham,Sorry i now then c ur msg Yar lor so poor thing But only 4 one night Tmr u'll have a brand new room 2 sleep in
ham,ARE YOU IN TOWN THIS IS V IMPORTANT
ham,I want to go to perumbavoor
spam,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac"
ham,And popping # ibuprofens was no help
ham,Sfrom the training manual it show there is no tech processits all about password reset and troubleshooting
ham,Can you open the door
ham,I HAVE A DATE ON SUNDAY WITH WILL
spam,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans When are the next olympics Txt ans to 80062
ham,Yo theres no class tmrw right
ham,How come
ham,When can u come out
ham,Shhhhh nobody is supposed to know
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
ham,What happen dear Why you silent I am tensed
ham,"I'm tired of arguing with you about this week after week Do what you want and from now on, i'll do the same"
ham,Wat's da model num of ur phone
ham,I luv u soo much u don’t understand how special u r 2 me ring u 2morrow luv u xxx
ham,"It's wylie, you in tampa or sarasota"
spam,todays vodafone numbers ending with 0089my last four digits are selected to received a £350 award If your number matches please call 09063442151 to claim your £350 award
ham,LOL  No just was busy
ham,Just forced myself to eat a slice I'm really not hungry tho This sucks Mark is getting worried He knows I'm sick when I turn down pizza Lol
ham,Feel like trying kadeem again V
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent"
ham,Why do you ask princess
ham,Dunno da next show aft 6 is 850 Toa payoh got 650
ham,What makes you most happy
ham,Dear are you angry i was busy dear
ham,"Daddy, shu shu is looking 4 u U wan me 2 tell him u're not in singapore or wat"
spam,08714712388 between 10am7pm Cost 10p
ham,Dai what this da Can i send my resume to this id
ham,"Sir, i am waiting for your call, once free please call me"
ham,Busy here Trying to finish for new year I am looking forward to finally meeting you
ham,Not planned yet going to join company on jan 5 onlydon know what will happen after that
ham,NOT MUCH NO FIGHTS IT WAS A GOOD NITE
ham,Hey darlin i can pick u up at college if u tell me wen & where 2 mt love Pete xx
spam,Hi 07734396839 IBH Customer Loyalty Offer The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTIONTxt wordSTART to No81151 & get Yours Now4T&
ham,"Total disappointment, when I texted you was the craziest stuff got "
ham,That sucks So what do you got planned for your yo valentine I am your yo valentine aren't I
ham,Okay but i thought you were the expert
spam,Mobile Club Choose any of the top quality items for your mobile 7cfca1a
ham,Hahahause your brain dear
ham,Hey What time is your driving on fri We go for evaluation on fri
spam,You have 1 new voicemail Please call 08719181513
ham,Goodmorning sleeping ga
ham,Ok lor But buy wat
ham,Thank you princess You are so sexy
ham,S daal r above  #
ham,I was just callin to say hi Take care bruv
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
ham,Congrats  Treat pendingi am not on mail for 2 dayswill mail once thruRespect mother at homecheck mails
ham,Serious What like proper tongued her
ham,At 7 we will go ok na
ham,How much is blackberry bold2 in nigeria
ham,Dear we got  #  dollars hi hi
spam,"URGENT Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03 This is our 2nd attempt to contact YOU Call 08718729758 BOX95QU"
ham,Beauty sleep can help ur pimples too
ham,"It's that time of the week again, ryan"
ham,Why she wants to talk to me
ham,I'm viveki got call from your number
ham,This girl does not stay in bed This girl doesn't need recovery time Id rather pass out while having fun then be cooped up in bed
ham,Don't forget who owns you and who's private property you are  And be my good boy always  passionate kiss
spam,I'd like to tell you my deepest darkest fantasies Call me 09094646631 just 60p/min To stop texts call 08712460324 nat rate
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound"
ham,This phone has the weirdest auto correct
ham,How long does it take to get it
ham,"Good afternoon sunshine How dawns that day  Are we refreshed and happy to be alive Do we breathe in the air and smile  I think of you, my love  As always"
ham,Not able to do anything
ham,"life alle mone,eppolum oru pole allalo"
ham,K k sms chat with me
ham,Ok lor Sony ericsson salesman I ask shuhui then she say quite gd 2 use so i considering
ham,"Jolly good By the way,  will give u tickets for sat eve 730 Speak before then x"
ham,Ya even those cookies have jelly on them
ham,Ok I din get ur msg
ham,"I get out of class in bsn in like  #  minutes, you know where advising is"
ham,Can u all decide faster cos my sis going home liao
ham,"There're some people by mu, I'm at the table by lambda"
ham,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
ham,Its a valentine game   send dis msg to all ur friends  If 5 answers r d same then someone really loves u  Ques which colour suits me the best
ham,"Yeah sure, give me a couple minutes to track down my wallet"
ham,Do you know when the result
ham,I calls you later Afternoon onwords mtnl service get problem in south mumbai I can hear you but you cann't listen me
ham,No plans yet What are you doing 
ham,Great So what attracts you to the brothas
ham,How much u trying to get
ham,My exam is for february 4 Wish you a great day
ham,"It could work, we'll reach a consensus at the next meeting"
ham,"Yes but i dont care I need you bad, princess"
ham,Rats Hey did u ever vote for the next themes
ham,Actually i deleted my old websitenow i m blogging at magicalsongsblogspotcom
ham,Nice talking to you please dont forget my pix  i want to see all of you
ham,oktake careumma to you too
spam,Please call our customer service representative on 0800 169 6031 between 10am9pm as you have WON a guaranteed £1000 cash or £5000 prize
ham,Chk in ur belovd ms dict
spam,Congratulations YOU'VE Won You're a Winner in our August £1000 Prize Draw Call 09066660100 NOW Prize Code 2309
ham,"I just got home babe, are you still awake "
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
ham,You call him now ok i said call him
ham,CERI U REBEL SWEET DREAMZ ME LITTLE BUDDY C YA 2MORO WHO NEEDS BLOKES
ham,Don't fret I'll buy the ovulation test strips and send them to you You wont get them til like march Can you send me your postal addressu'll be alrightOkay
ham,I am back Good journey Let me know if you need any of the receipts Shall i tell you like the pendent
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text wwwringtonescouk, the original n best Tones 3GBP network operator rates apply"
ham,You said to me before i went back to bed that you can't sleep for anything
ham,Good words But words may leave u in dismay many times
ham,Wishing you and your family Merry X mas and HAPPY NEW Year in advance
ham,So how are you really What are you up to How's the masters And so on
ham,"Haha awesome, I've been to 4u a couple times Who all's coming"
spam,"New Tones This week include 1McFlyAll Ab, 2 Sara JorgeShock 3 Will SmithSwitch To order follow instructions on next message"
spam,Camera  You are awarded a SiPix Digital Camera call 09061221066 fromm landline Delivery within 28 days
